,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
171,4/15/2018,1.44,175438.93,17883.58,135311.07,103.24,22141.04,12009.78,9643.48,487.78,conventional,2018,Albany
172,4/22/2018,1.3,120857.47,16190.21,84374.85,775.9,19516.51,13138.34,5791.5,586.67,conventional,2018,Albany
173,4/29/2018,0.95,170690.04,20434.59,124306.73,62.75,25885.97,17861.52,7630.01,394.44,conventional,2018,Albany
174,5/6/2018,1.09,195176.41,19613.6,158074.08,194.48,17294.25,14405.25,2258.72,630.28,conventional,2018,Albany
175,5/13/2018,1.26,141423.42,17401.16,97654.08,102.24,26265.94,21239.35,4413.26,613.33,conventional,2018,Albany
176,5/20/2018,1.39,146026.55,16199.1,110553.33,75.68,19198.44,14577.68,4048.54,572.22,conventional,2018,Albany
177,5/27/2018,1.09,153603.62,19820.73,105093.0,116.94,28572.95,23571.94,4589.9,411.11,conventional,2018,Albany
178,6/3/2018,1.22,136071.39,21919.16,92319.65,62.68,21769.9,16888.62,4406.84,474.44,conventional,2018,Albany
179,6/10/2018,0.95,162813.63,19955.3,116165.74,32.0,26660.59,20514.04,5637.66,508.89,conventional,2018,Albany
180,6/17/2018,1.17,180163.16,21944.76,135151.11,32.45,23034.84,19605.87,2954.53,474.44,conventional,2018,Albany
181,6/24/2018,1.23,126011.43,20751.5,87521.81,42.26,17695.86,12484.9,4814.29,396.67,conventional,2018,Albany
182,7/1/2018,1.14,142334.76,21036.76,99463.7,17.0,21817.3,17064.37,4609.6,143.33,conventional,2018,Albany
183,7/8/2018,1.37,130435.33,16058.73,96342.48,15.6,18018.52,13342.79,4277.95,397.78,conventional,2018,Albany
184,7/15/2018,1.39,132091.9,11256.91,100702.84,26.61,20105.54,16315.92,3319.62,470.0,conventional,2018,Albany
185,7/22/2018,1.15,133410.33,9898.8,105918.51,21.0,17572.02,10733.29,6598.73,240.0,conventional,2018,Albany
186,7/29/2018,1.15,147424.6,7883.42,123283.07,21.87,16236.24,12456.48,3406.43,373.33,conventional,2018,Albany
187,8/5/2018,1.47,116282.04,6162.86,81091.03,23.18,29004.97,18182.07,10352.9,470.0,conventional,2018,Albany
188,8/12/2018,1.39,157881.76,5414.86,137753.56,19.0,14694.34,11535.82,2691.85,466.67,conventional,2018,Albany
189,8/19/2018,1.47,101388.9,7400.17,71997.54,208.0,21783.19,17564.44,3748.75,470.0,conventional,2018,Albany
190,8/26/2018,1.15,135429.37,5513.19,116019.78,140.0,13756.4,10702.63,2623.77,430.0,conventional,2018,Albany
191,9/2/2018,1.59,98184.61,4937.71,78225.92,163.38,14857.6,10776.11,3644.83,436.66,conventional,2018,Albany
192,9/9/2018,1.65,135998.11,3518.35,113378.14,119.0,18982.62,14459.49,4005.35,517.78,conventional,2018,Albany
193,9/16/2018,1.46,87765.56,3369.02,66514.29,138.0,17744.25,10814.02,6456.9,473.33,conventional,2018,Albany
194,9/23/2018,1.48,88258.21,3553.65,69809.34,202.64,14692.58,10645.82,3518.98,527.78,conventional,2018,Albany
195,9/30/2018,1.64,125449.0,2809.89,104408.78,126.22,18104.11,13267.45,4587.78,248.88,conventional,2018,Albany
196,10/7/2018,1.44,80447.53,2664.58,61699.03,123.76,15960.16,11345.87,4614.29,0.0,conventional,2018,Albany
197,10/14/2018,1.42,85766.46,3163.72,62983.24,96.0,19523.5,12836.36,6687.14,0.0,conventional,2018,Albany
198,10/21/2018,1.25,109837.15,3781.11,94837.13,113.0,11105.91,8388.77,2717.14,0.0,conventional,2018,Albany
199,10/28/2018,1.27,93873.06,3599.51,71584.22,98.0,18591.33,11998.55,6592.78,0.0,conventional,2018,Albany
200,11/4/2018,1.31,85933.39,4021.46,69760.39,112.0,12039.54,8857.57,3181.97,0.0,conventional,2018,Albany
201,11/11/2018,1.29,102802.1,4133.9,82075.47,132.0,16460.73,13582.3,2878.43,0.0,conventional,2018,Albany
202,11/18/2018,1.33,92515.35,4024.91,74530.06,81.0,13879.38,7593.01,6286.37,0.0,conventional,2018,Albany
203,11/25/2018,1.53,71783.68,2911.87,58920.58,105.0,9846.23,5864.48,3981.75,0.0,conventional,2018,Albany
204,12/2/2018,1.53,73721.78,3182.38,60889.15,85.52,9564.73,5796.39,3768.34,0.0,conventional,2018,Albany
409,1/1/2018,0.95,649352.59,341061.46,41818.27,961.18,265511.68,173990.02,88882.27,2639.39,conventional,2018,Atlanta
410,1/7/2018,0.98,713915.8,364463.12,47869.41,1459.65,300123.62,217644.43,78287.66,4191.53,conventional,2018,Atlanta
411,1/14/2018,1.1,670766.04,298975.97,60229.21,1604.9,309955.96,171508.47,134436.39,4011.1,conventional,2018,Atlanta
412,1/21/2018,1.1,639421.29,288131.95,56731.74,1612.56,292945.04,158655.8,128969.24,5320.0,conventional,2018,Atlanta
413,1/28/2018,1.08,559460.44,267126.26,37573.74,1661.8,253098.64,165156.6,83774.26,4167.78,conventional,2018,Atlanta
414,2/4/2018,0.86,957792.07,474887.68,55158.13,1755.05,425991.21,292317.81,131566.04,2107.36,conventional,2018,Atlanta
415,2/11/2018,0.87,723928.38,349354.58,39349.47,1608.23,333616.1,241870.49,89401.42,2344.19,conventional,2018,Atlanta
416,2/18/2018,1.04,538448.01,229255.93,30082.73,1325.82,277783.53,198897.13,76224.45,2661.95,conventional,2018,Atlanta
417,2/25/2018,1.06,586240.44,257877.67,35083.86,1579.38,291699.53,201139.31,88126.43,2433.79,conventional,2018,Atlanta
418,3/4/2018,1.08,594551.6,272245.24,37136.05,1763.52,283406.79,178019.66,103016.02,2371.11,conventional,2018,Atlanta
419,3/11/2018,0.96,695821.13,320199.4,36356.76,1628.73,337636.24,260152.24,74963.16,2520.84,conventional,2018,Atlanta
420,3/18/2018,0.95,730449.69,323507.79,36770.0,1828.28,368343.62,267740.12,97851.46,2752.04,conventional,2018,Atlanta
421,3/25/2018,1.04,624645.42,281209.4,33187.58,1831.33,308417.11,227944.75,77406.46,3065.9,conventional,2018,Atlanta
422,4/1/2018,1.06,619926.81,271562.18,32940.65,1712.85,313711.13,226321.92,84730.13,2659.08,conventional,2018,Atlanta
423,4/8/2018,0.91,733488.57,335235.84,36295.87,1647.27,360309.59,252494.92,105442.45,2372.22,conventional,2018,Atlanta
424,4/15/2018,0.91,777041.82,360778.53,44943.74,2390.12,368929.43,273133.37,92955.24,2840.82,conventional,2018,Atlanta
425,4/22/2018,0.98,699817.36,327918.34,41921.15,2466.27,327511.6,246474.11,78406.97,2630.52,conventional,2018,Atlanta
426,4/29/2018,0.98,766871.65,361052.47,40992.11,2241.25,362585.82,231651.1,128842.49,2092.23,conventional,2018,Atlanta
427,5/6/2018,0.83,1115414.22,555643.88,50123.87,2646.48,506999.99,359891.85,144091.47,3016.67,conventional,2018,Atlanta
428,5/13/2018,0.88,818921.18,389662.86,38773.86,2356.61,388127.85,290031.42,95886.43,2210.0,conventional,2018,Atlanta
429,5/20/2018,0.98,736214.03,351670.47,40771.19,1927.32,341845.05,236330.16,103347.12,2167.77,conventional,2018,Atlanta
430,5/27/2018,0.98,725611.79,338127.05,39315.21,2402.71,345766.82,228908.44,115043.93,1814.45,conventional,2018,Atlanta
431,6/3/2018,0.98,755986.39,362131.91,42903.32,1761.7,349189.46,234031.59,112722.31,2435.56,conventional,2018,Atlanta
432,6/10/2018,0.98,700321.46,344679.88,38665.25,376.15,316600.18,211139.93,103079.14,2381.11,conventional,2018,Atlanta
433,6/17/2018,0.97,769302.33,376580.18,43092.76,605.32,349024.07,222637.33,124131.18,2255.56,conventional,2018,Atlanta
434,6/24/2018,1.0,690971.24,293347.14,48790.38,652.95,348180.77,209067.53,135816.57,3296.67,conventional,2018,Atlanta
435,7/1/2018,1.0,719970.48,319910.39,55515.71,544.18,344000.2,192472.46,149383.3,2144.44,conventional,2018,Atlanta
436,7/8/2018,0.92,733370.59,332512.6,41492.49,783.17,358582.33,233829.34,122017.44,2735.55,conventional,2018,Atlanta
437,7/15/2018,0.89,777094.8,363366.22,38066.01,1001.81,374660.76,263440.91,105323.18,5896.67,conventional,2018,Atlanta
438,7/22/2018,0.98,688441.94,318660.05,39633.2,787.8,329360.89,228863.04,96646.75,3851.1,conventional,2018,Atlanta
439,7/29/2018,0.98,638314.28,294827.9,39345.56,734.69,303406.13,212333.74,87705.73,3366.66,conventional,2018,Atlanta
440,8/5/2018,1.01,672155.46,311214.65,41029.04,748.34,319163.43,198079.6,116303.84,4779.99,conventional,2018,Atlanta
441,8/12/2018,0.94,775521.46,332346.24,36037.04,509.0,406629.18,296724.12,102758.39,7146.67,conventional,2018,Atlanta
442,8/19/2018,0.97,751406.23,319371.7,39812.17,2214.0,390008.36,267088.72,115759.64,7160.0,conventional,2018,Atlanta
443,8/26/2018,1.09,678573.34,295474.62,37533.5,2346.45,343218.77,219558.78,116220.0,7439.99,conventional,2018,Atlanta
444,9/2/2018,1.09,664740.45,307908.81,39078.74,2279.88,315473.02,175103.59,134269.43,6100.0,conventional,2018,Atlanta
445,9/9/2018,1.16,650789.9,283773.47,33626.35,2410.0,330980.08,207024.84,119250.8,4704.44,conventional,2018,Atlanta
446,9/16/2018,1.09,706783.76,325378.94,39757.42,2631.21,339016.19,188193.26,145319.6,5503.33,conventional,2018,Atlanta
447,9/23/2018,1.09,625337.19,256712.53,30910.6,2816.13,334897.93,206894.45,120089.03,7914.45,conventional,2018,Atlanta
448,9/30/2018,0.99,692365.62,299090.4,37065.52,2375.75,353833.95,221337.9,125726.06,6769.99,conventional,2018,Atlanta
449,10/7/2018,1.02,666114.86,278415.83,31403.82,2179.43,354115.78,244190.67,103736.22,6188.89,conventional,2018,Atlanta
450,10/14/2018,0.97,689991.63,285570.16,33265.99,2460.49,368694.99,249841.08,110953.91,7900.0,conventional,2018,Atlanta
451,10/21/2018,1.03,578472.61,230128.75,29486.43,2468.15,316389.28,214068.37,94397.58,7923.33,conventional,2018,Atlanta
452,10/28/2018,0.87,679128.21,304275.53,37877.05,2415.06,334560.57,207054.51,124439.39,3066.67,conventional,2018,Atlanta
453,11/4/2018,0.91,707297.61,290875.55,31476.18,2000.78,382945.1,260623.17,122289.71,32.22,conventional,2018,Atlanta
454,11/11/2018,0.94,647115.08,268965.55,26762.72,1907.38,349479.43,251715.76,97753.68,9.99,conventional,2018,Atlanta
455,11/18/2018,1.03,499927.11,213504.99,27104.44,1262.54,258055.14,177498.45,80556.69,0.0,conventional,2018,Atlanta
456,11/25/2018,1.08,426317.48,195607.53,28770.91,716.07,201222.97,124864.52,76321.78,36.67,conventional,2018,Atlanta
457,12/2/2018,1.07,533473.75,249111.91,30272.99,2042.89,252045.96,151025.65,101014.75,5.56,conventional,2018,Atlanta
662,1/1/2018,1.13,79646.97,38196.44,1706.22,6263.0,33481.31,28764.84,4676.67,39.8,conventional,2018,Boise
663,1/7/2018,1.3,85697.65,45936.53,2658.28,7511.15,29591.69,21784.14,7752.83,54.72,conventional,2018,Boise
664,1/14/2018,1.15,111113.11,49335.23,7414.97,8298.95,46063.96,19135.96,26830.36,97.64,conventional,2018,Boise
665,1/21/2018,1.25,88727.77,49711.32,2157.11,6343.03,30516.31,22463.22,8026.61,26.48,conventional,2018,Boise
666,1/28/2018,1.12,105025.45,66653.8,1971.68,6961.61,29438.36,20717.06,8682.47,38.83,conventional,2018,Boise
667,2/4/2018,1.07,128702.15,39582.33,8511.49,22490.26,58118.07,17470.72,40491.57,155.78,conventional,2018,Boise
668,2/11/2018,1.14,93106.27,48308.72,2816.31,10558.83,31422.41,19862.62,11540.14,19.65,conventional,2018,Boise
669,2/18/2018,1.25,80833.06,39772.8,2363.06,8575.65,30121.55,21029.36,9032.9,59.29,conventional,2018,Boise
670,2/25/2018,1.09,113183.43,42116.22,7518.83,11798.39,51749.99,17586.21,33806.52,357.26,conventional,2018,Boise
671,3/4/2018,1.22,91070.8,44454.46,1835.89,10101.52,34678.93,26585.16,8061.36,32.41,conventional,2018,Boise
672,3/11/2018,1.26,80611.01,28399.47,2279.82,12280.5,37651.22,28668.38,8931.77,51.07,conventional,2018,Boise
673,3/18/2018,1.03,119045.04,49145.38,6654.76,7737.62,55507.28,20536.92,34626.8,343.56,conventional,2018,Boise
674,3/25/2018,1.28,85839.98,40361.51,2026.94,9200.23,34251.3,24809.18,9434.29,7.83,conventional,2018,Boise
675,4/1/2018,1.27,98029.97,42387.03,2097.97,13308.76,40236.21,28671.04,11521.98,43.19,conventional,2018,Boise
676,4/8/2018,1.04,133274.07,40129.59,11448.41,12896.87,68799.2,22121.34,46473.4,204.46,conventional,2018,Boise
677,4/15/2018,1.12,109242.49,45419.35,4819.3,10634.69,48369.15,25229.55,22851.35,288.25,conventional,2018,Boise
678,4/22/2018,1.19,109938.68,45398.31,3946.52,14090.37,46503.48,26460.94,19716.9,325.64,conventional,2018,Boise
679,4/29/2018,1.19,111308.13,46666.75,4029.44,13051.92,47560.02,26234.97,21224.86,100.19,conventional,2018,Boise
680,5/6/2018,1.01,146195.48,72777.74,5644.99,10658.57,57114.18,28181.0,28899.07,34.11,conventional,2018,Boise
681,5/13/2018,1.12,117958.6,47996.15,5674.48,11987.94,52300.03,25806.23,26407.28,86.52,conventional,2018,Boise
682,5/20/2018,1.05,120921.06,43959.7,7737.51,10587.99,58635.86,25041.55,33387.33,206.98,conventional,2018,Boise
683,5/27/2018,1.07,123206.6,45041.81,7072.66,10675.04,60417.09,25011.26,35296.0,109.83,conventional,2018,Boise
684,6/3/2018,1.17,110102.3,45581.82,5619.72,9946.35,48954.41,21755.04,27015.49,183.88,conventional,2018,Boise
685,6/10/2018,1.21,101953.34,48562.84,4667.24,7550.6,41172.66,24746.34,16377.26,49.06,conventional,2018,Boise
686,6/17/2018,1.24,95815.04,45739.89,2649.98,8808.32,38616.85,27638.12,10935.43,43.3,conventional,2018,Boise
687,6/24/2018,1.16,111773.47,48025.08,5256.22,8951.75,49540.42,23267.3,26178.85,94.27,conventional,2018,Boise
688,7/1/2018,1.2,109983.73,46961.21,4526.51,12754.96,45741.05,25753.24,19960.7,27.11,conventional,2018,Boise
689,7/8/2018,1.27,103017.94,48184.34,2712.47,12779.67,39341.46,26762.38,12550.48,28.6,conventional,2018,Boise
690,7/15/2018,1.16,107978.15,46482.01,5310.67,11991.76,44193.71,23091.94,21044.76,57.01,conventional,2018,Boise
691,7/22/2018,1.2,104860.82,41176.45,5877.69,11885.5,45921.18,21839.81,24061.82,19.55,conventional,2018,Boise
692,7/29/2018,1.35,87776.65,32765.02,4192.74,11860.58,38958.31,22762.45,16150.9,44.96,conventional,2018,Boise
693,8/5/2018,1.28,93288.45,39927.63,2421.87,16186.85,34752.1,24697.19,10027.74,27.17,conventional,2018,Boise
694,8/12/2018,1.31,97936.64,38150.66,4694.53,12322.31,42769.14,19879.86,22855.8,33.48,conventional,2018,Boise
695,8/19/2018,1.41,91549.15,35941.19,6414.93,9734.96,39458.07,17727.54,21714.46,16.07,conventional,2018,Boise
696,8/26/2018,1.45,83471.35,37664.17,3878.54,8840.45,33088.19,20565.6,12509.44,13.15,conventional,2018,Boise
697,9/2/2018,1.49,76257.87,38925.06,2072.91,8133.09,27126.81,19112.01,7986.66,28.14,conventional,2018,Boise
698,9/9/2018,1.5,78523.91,37747.62,2532.15,9433.64,28810.5,19238.21,9566.4,5.89,conventional,2018,Boise
699,9/16/2018,1.37,74920.21,31887.74,2118.27,13648.85,27265.35,19273.78,7990.08,1.49,conventional,2018,Boise
700,9/23/2018,1.37,69548.05,32979.94,2178.25,8253.93,26135.93,17747.67,8377.44,10.82,conventional,2018,Boise
701,9/30/2018,1.35,75277.97,26310.57,4375.32,10152.89,34439.19,16572.16,17793.46,73.57,conventional,2018,Boise
702,10/7/2018,1.32,80859.1,31563.73,5240.8,9053.97,35000.6,18260.05,16732.98,7.57,conventional,2018,Boise
703,10/14/2018,1.32,76334.46,32137.85,3482.22,8290.24,32424.15,18325.94,14061.78,36.43,conventional,2018,Boise
704,10/21/2018,1.23,81789.4,40275.35,3128.87,8028.95,30356.23,16963.78,13387.88,4.57,conventional,2018,Boise
705,10/28/2018,1.2,82698.85,31440.99,5015.36,7157.24,39085.26,18245.2,20829.38,10.68,conventional,2018,Boise
706,11/4/2018,1.19,89567.93,32943.78,6208.83,8069.59,42345.73,16097.88,26194.56,53.29,conventional,2018,Boise
707,11/11/2018,1.28,79519.19,30601.29,4255.08,10106.16,34556.66,18088.7,16368.05,99.91,conventional,2018,Boise
708,11/18/2018,1.39,67279.12,25056.06,3387.42,8667.48,30168.16,17238.35,12775.79,154.02,conventional,2018,Boise
709,11/25/2018,1.5,54613.54,21876.46,2805.15,10248.82,19683.11,11024.78,8587.95,70.38,conventional,2018,Boise
710,12/2/2018,1.45,63846.08,32320.71,2270.25,9130.24,20124.88,12108.78,7963.78,52.32,conventional,2018,Boise
915,1/1/2018,1.4,419696.59,9622.52,325398.02,2061.91,82614.14,65868.23,16745.91,0.0,conventional,2018,Boston
916,1/7/2018,1.28,685417.51,12012.96,557314.83,4961.24,111128.48,58834.32,52294.16,0.0,conventional,2018,Boston
917,1/14/2018,1.49,533150.49,10669.09,393026.08,2533.63,126921.69,81610.31,45311.38,0.0,conventional,2018,Boston
918,1/21/2018,1.12,999783.13,15177.93,865836.92,6492.83,112275.45,85468.78,26806.67,0.0,conventional,2018,Boston
919,1/28/2018,1.22,800274.4,14384.54,680080.04,2656.9,103152.92,77511.92,25561.0,80.0,conventional,2018,Boston
920,2/4/2018,1.39,725934.21,21309.4,566751.03,3293.87,134579.91,98025.22,36068.02,486.67,conventional,2018,Boston
921,2/11/2018,1.3,834304.52,23220.89,703749.06,6620.69,100713.88,86124.35,13366.2,1223.33,conventional,2018,Boston
922,2/18/2018,1.51,515022.94,16054.89,378699.13,2422.76,117846.16,99085.39,17672.99,1087.78,conventional,2018,Boston
923,2/25/2018,1.41,527274.99,19622.47,376506.86,1796.38,129349.28,112254.26,15890.58,1204.44,conventional,2018,Boston
924,3/4/2018,1.19,785188.72,20384.08,645988.55,1884.67,116931.42,88147.57,27442.74,1341.11,conventional,2018,Boston
925,3/11/2018,1.34,629090.87,23641.04,479640.6,1840.01,123969.22,102902.94,19475.17,1591.11,conventional,2018,Boston
926,3/18/2018,1.38,602177.43,24831.59,443903.93,1853.86,131588.05,101891.24,28125.7,1571.11,conventional,2018,Boston
927,3/25/2018,1.39,641462.43,26019.52,479186.12,1883.17,134373.62,109938.39,22955.23,1480.0,conventional,2018,Boston
928,4/1/2018,1.36,615262.32,21802.25,451222.52,1834.46,140403.09,114096.33,24413.43,1893.33,conventional,2018,Boston
929,4/8/2018,1.33,657783.55,26143.84,508099.32,1803.62,121736.77,102162.12,18017.99,1556.66,conventional,2018,Boston
930,4/15/2018,1.31,719051.88,29631.12,571454.34,1979.86,115986.56,80444.25,33942.31,1600.0,conventional,2018,Boston
931,4/22/2018,1.3,689571.58,26889.95,532260.87,2034.19,128386.57,86727.58,39871.21,1787.78,conventional,2018,Boston
932,4/29/2018,1.08,883607.95,26040.67,730367.87,1100.96,126098.45,83226.21,40942.24,1930.0,conventional,2018,Boston
933,5/6/2018,1.07,951681.75,33402.52,781710.93,1089.85,135478.45,96954.41,36599.6,1924.44,conventional,2018,Boston
934,5/13/2018,1.09,884528.06,29898.55,724162.93,966.74,129499.84,95608.5,31914.67,1976.67,conventional,2018,Boston
935,5/20/2018,1.23,744286.38,29700.23,583766.75,760.23,130059.17,88436.9,39633.38,1988.89,conventional,2018,Boston
936,5/27/2018,1.09,1009164.35,34601.69,843649.93,1529.55,129383.18,95401.72,32165.9,1815.56,conventional,2018,Boston
937,6/3/2018,1.29,831230.87,31153.19,644756.58,1374.56,153946.54,111654.62,40084.14,2207.78,conventional,2018,Boston
938,6/10/2018,1.03,1190209.04,34751.16,1007026.97,1965.98,146464.93,129868.28,14991.09,1605.56,conventional,2018,Boston
939,6/17/2018,1.25,869355.03,34257.51,682264.48,646.18,152186.86,124141.85,26909.46,1135.55,conventional,2018,Boston
940,6/24/2018,1.15,896730.29,35373.39,718514.12,1305.88,141536.9,99671.12,40733.56,1132.22,conventional,2018,Boston
941,7/1/2018,1.28,807473.71,33490.93,633108.05,851.25,140023.48,110736.77,28350.05,936.66,conventional,2018,Boston
942,7/8/2018,1.29,843260.92,26250.12,675111.01,146.8,141752.99,106266.82,34529.51,956.66,conventional,2018,Boston
943,7/15/2018,1.23,830108.17,19411.03,675512.48,958.98,134225.68,104249.53,28949.49,1026.66,conventional,2018,Boston
944,7/22/2018,1.28,723377.81,17674.66,559251.89,348.46,146102.8,122691.51,22687.96,723.33,conventional,2018,Boston
945,7/29/2018,1.12,886169.01,15425.09,725883.16,890.99,143969.77,136517.25,6702.52,750.0,conventional,2018,Boston
946,8/5/2018,1.29,703209.73,15427.26,527669.49,696.83,159416.15,147791.54,10423.5,1201.11,conventional,2018,Boston
947,8/12/2018,1.28,772077.18,15554.18,609901.86,630.9,145990.24,141326.85,3373.39,1290.0,conventional,2018,Boston
948,8/19/2018,1.42,626379.69,14679.8,477810.05,2794.34,131095.5,118783.02,11065.82,1246.66,conventional,2018,Boston
949,8/26/2018,1.42,664225.22,12599.87,513576.06,2587.46,135461.83,125744.81,8593.68,1123.34,conventional,2018,Boston
950,9/2/2018,1.48,632104.18,13301.46,486012.35,2332.03,130458.34,122625.84,6672.5,1160.0,conventional,2018,Boston
951,9/9/2018,1.5,701585.62,11946.4,552314.16,2193.6,135131.46,122937.17,10377.63,1816.66,conventional,2018,Boston
952,9/16/2018,1.46,595407.76,9294.2,449239.47,2384.65,134489.44,126059.16,8016.95,413.33,conventional,2018,Boston
953,9/23/2018,1.43,608878.9,8996.45,462548.62,3097.28,134236.55,127293.33,5193.22,1750.0,conventional,2018,Boston
954,9/30/2018,1.49,585261.21,6898.64,452041.81,1699.77,124620.99,119260.61,4749.28,611.1,conventional,2018,Boston
955,10/7/2018,1.47,580242.99,7204.42,432925.4,1890.86,138222.31,132173.43,6045.55,3.33,conventional,2018,Boston
956,10/14/2018,1.46,575912.91,8102.33,419013.04,2492.56,146304.98,138909.53,7395.45,0.0,conventional,2018,Boston
957,10/21/2018,1.4,597748.99,8041.99,452780.27,1792.67,135134.06,131463.9,3670.16,0.0,conventional,2018,Boston
958,10/28/2018,1.38,558467.92,8476.72,413816.76,1611.33,134563.11,125231.39,9331.72,0.0,conventional,2018,Boston
959,11/4/2018,1.45,579101.75,9568.69,437188.03,1805.5,130539.53,107805.72,22733.81,0.0,conventional,2018,Boston
960,11/11/2018,1.45,583609.02,10379.89,438191.98,1936.94,133100.21,104725.35,28368.19,6.67,conventional,2018,Boston
961,11/18/2018,1.47,573890.27,9356.91,429840.18,1613.71,133079.47,115488.55,17587.59,3.33,conventional,2018,Boston
962,11/25/2018,1.67,397168.09,10492.06,295385.75,1574.07,89716.21,70989.63,18726.58,0.0,conventional,2018,Boston
963,12/2/2018,1.61,373555.17,17216.67,281159.07,1457.1,73722.33,52494.01,21228.32,0.0,conventional,2018,Boston
1168,1/1/2018,0.93,7132711.23,2280934.17,3201737.11,111845.09,1538194.86,1461095.1,20553.6,56546.16,conventional,2018,California
1169,1/7/2018,1.19,5756632.36,2350838.88,1704810.36,135053.06,1565930.06,1465321.32,25951.12,74657.62,conventional,2018,California
1170,1/14/2018,1.27,5927016.73,2098762.55,2356359.93,151045.33,1320848.92,1226559.09,25390.97,68898.86,conventional,2018,California
1171,1/21/2018,1.12,6610010.64,2378177.09,2590301.7,122950.68,1518581.17,1431898.88,24801.59,61880.7,conventional,2018,California
1172,1/28/2018,1.16,6134040.58,2254631.8,2185495.65,121090.87,1572822.26,1480527.7,24545.94,67748.62,conventional,2018,California
1173,2/4/2018,0.8,10894677.77,4473811.63,4097591.67,146357.78,2176916.69,2072477.62,34196.27,70242.8,conventional,2018,California
1174,2/11/2018,0.98,6718358.1,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,conventional,2018,California
1175,2/18/2018,1.1,6379219.83,2086478.7,2413234.64,114573.33,1764933.16,1640897.04,47009.82,77026.3,conventional,2018,California
1176,2/25/2018,1.03,6750361.46,2666133.31,1947660.32,110662.05,2025905.78,1908897.38,42064.35,74944.05,conventional,2018,California
1177,3/4/2018,1.13,6295529.61,2380723.98,1676629.99,116796.74,2121378.9,1992549.07,47126.97,81702.86,conventional,2018,California
1178,3/11/2018,1.11,6488605.43,2277437.31,1750118.87,108244.33,2352804.92,2230913.33,41105.34,80786.25,conventional,2018,California
1179,3/18/2018,1.02,6802084.11,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,86800.09,conventional,2018,California
1180,3/25/2018,1.04,6687009.44,1932162.02,2715163.6,92955.04,1946728.78,1827362.5,37434.21,81932.07,conventional,2018,California
1181,4/1/2018,1.21,6134850.93,1998580.7,1843635.19,105071.07,2187563.97,1847127.0,244874.48,95562.49,conventional,2018,California
1182,4/8/2018,0.93,7980946.27,2742336.49,2991201.15,104338.3,2143070.33,1988641.24,85552.66,68876.43,conventional,2018,California
1183,4/15/2018,1.06,6628348.74,2674908.49,1900645.11,104954.78,1947840.36,1817826.19,76296.6,53717.57,conventional,2018,California
1184,4/22/2018,1.06,6979237.55,2132206.83,2953974.58,95722.63,1797333.51,1659351.09,49228.03,88754.39,conventional,2018,California
1185,4/29/2018,1.16,6375659.22,2011500.55,2361398.37,101999.26,1900761.04,1756488.68,45676.27,98596.09,conventional,2018,California
1186,5/6/2018,0.85,10094234.35,3254794.46,3610156.5,105864.37,3123419.02,2796915.41,240425.99,86077.62,conventional,2018,California
1187,5/13/2018,1.05,6788833.84,2571518.16,1741569.28,105679.43,2370066.97,2185146.59,92421.81,92498.57,conventional,2018,California
1188,5/20/2018,1.15,6107948.96,2181143.55,1982500.62,120959.29,1823345.5,1683407.24,47149.23,92789.03,conventional,2018,California
